id,number rooms,room type,neighborhood group,price,utilization
24941884,1,Private room,Manhattan,675,73.15273138
24942436,1,Private room,Manhattan,121,247.8390357
24942989,1,Private room,Bronx,630,67.60149137
24943541,1,Private room,Queens,110,244.7382573
24944093,1,Private room,Manhattan,806,69.32278293
24944646,1,Entire home/apt,Manhattan,74,363.0
24945198,1,Shared room,Manhattan,318,90.88636584
24946303,1,Entire home/apt,Manhattan,910,86.42148217
24946855,1,Private room,Manhattan,772,60.56923086
24947407,1,Entire home/apt,Brooklyn,121,304.0371988
24947959,1,Private room,Manhattan,545,60.18131246
24948512,1,Entire home/apt,Brooklyn,1180,41.80557603
24949064,2,Entire home/apt,Manhattan,495,147.846901
24949616,2,Entire home/apt,Manhattan,800,108.7905801
24950169,1,Entire home/apt,Manhattan,825,91.1118189
24951273,2,Entire home/apt,Manhattan,997,107.1036639
24951826,2,Entire home/apt,Manhattan,681,74.56628317
24952378,1,Entire home/apt,Queens,385,112.564832
24952930,1,Private room,Bronx,872,0.0
24953482,1,Private room,Brooklyn,138,219.5374255
24954035,1,Private room,Brooklyn,978,59.33103819
24955139,2,Entire home/apt,Manhattan,1191,57.0819736
24955692,2,Entire home/apt,Manhattan,647,120.6409754
24956796,1,Private room,Brooklyn,377,76.02539068
24957901,1,Private room,Brooklyn,718,70.1543129
24958453,1,Private room,Queens,285,87.83753336
24959005,1,Private room,Manhattan,742,68.54940628
24959558,1,Private room,Brooklyn,216,161.3085011
24960110,1,Entire home/apt,Brooklyn,693,96.41969598
24960662,2,Entire home/apt,Brooklyn,642,111.4763587
24961215,1,Entire home/apt,Brooklyn,241,154.3287441
24961767,1,Private room,Manhattan,341,102.7795739
24962319,1,Private room,Brooklyn,618,69.65940081
24962872,1,Private room,Manhattan,985,82.05622327
24963424,1,Private room,Manhattan,828,84.55953043
24963976,1,Private room,Manhattan,499,87.93367645
24964528,1,Private room,Manhattan,1158,4.36122655
24965081,1,Private room,Manhattan,160,211.2286187
24965633,1,Private room,Brooklyn,1058,79.62204075
24966185,1,Shared room,Queens,232,79.92393593
24966738,1,Private room,Brooklyn,858,33.83691871
24967290,1,Private room,Brooklyn,229,157.3863473
24967842,2,Entire home/apt,Brooklyn,58,362.0
24968947,1,Private room,Brooklyn,871,59.79630636
24969499,1,Entire home/apt,Manhattan,52,365.0
24970051,2,Entire home/apt,Manhattan,501,115.2165634
24970604,2,Entire home/apt,Manhattan,51,364.0
24971156,2,Entire home/apt,Manhattan,263,205.5706242
24971708,1,Entire home/apt,Manhattan,745,92.6544352
24972261,4,Entire home/apt,Manhattan,878,122.5888414
24972813,2,Entire home/apt,Manhattan,732,119.5105423
24973365,1,Entire home/apt,Manhattan,992,59.98835436
24973918,3,Entire home/apt,Queens,760,109.8941056
24974470,1,Entire home/apt,Manhattan,838,151.1819926
24975022,2,Entire home/apt,Manhattan,555,102.6146681
24975574,2,Entire home/apt,Manhattan,611,88.83014846
24976127,2,Entire home/apt,Manhattan,636,95.60531209
24976679,1,Shared room,Staten Island,718,0.0
24977231,1,Entire home/apt,Manhattan,554,146.848905
24977784,4,Entire home/apt,Brooklyn,1176,11.82942162
24978336,1,Entire home/apt,Manhattan,232,199.20336
24978888,1,Private room,Queens,266,129.7636664
24979441,1,Entire home/apt,Manhattan,300,152.5730186
24979993,1,Entire home/apt,Manhattan,307,159.3998173
24981097,4,Entire home/apt,Brooklyn,1056,64.54933811
24981650,1,Entire home/apt,Manhattan,710,72.09547507
24982202,1,Private room,Manhattan,81,361.0
24982754,1,Entire home/apt,Manhattan,1022,112.2442688
24983307,1,Private room,Queens,1149,17.13626998
24983859,1,Private room,Manhattan,204,183.9320938
24984411,1,Private room,Manhattan,1067,66.77121912
24984964,1,Private room,Brooklyn,255,133.1968241
24986068,1,Shared room,Manhattan,456,57.41237666
24986620,1,Private room,Manhattan,467,24.69992294
24987173,1,Private room,Brooklyn,626,61.70791345
24987725,1,Private room,Brooklyn,939,29.26390842
24988277,1,Private room,Brooklyn,1118,17.48973555
24988830,1,Private room,Brooklyn,60,361.0
24989382,1,Entire home/apt,Manhattan,150,266.5913786
24989934,1,Private room,Bronx,997,22.98830391
24990487,4,Entire home/apt,Brooklyn,1070,80.59593657
24991039,1,Private room,Brooklyn,394,137.6776525
24991591,1,Entire home/apt,Manhattan,284,182.0991384
24992143,1,Entire home/apt,Staten Island,92,200.0788659
24992696,1,Entire home/apt,Manhattan,613,122.0497765
24993248,1,Private room,Queens,304,107.8614129
24993800,1,Private room,Manhattan,785,73.13297366
24994353,1,Private room,Queens,386,103.3026314
24994905,1,Entire home/apt,Manhattan,654,138.9803552
24995457,1,Entire home/apt,Manhattan,891,76.3867607
24996010,2,Entire home/apt,Manhattan,364,134.1817084
24996562,1,Entire home/apt,Manhattan,981,83.35126262
24997666,4,Entire home/apt,Brooklyn,1131,74.55062447
24998219,1,Private room,Queens,993,37.33078839
24998771,1,Private room,Bronx,1143,0.0
24999323,2,Entire home/apt,Brooklyn,501,70.51371564
24999876,3,Entire home/apt,Manhattan,1187,66.71485479
25000428,1,Entire home/apt,Brooklyn,841,101.4620601
25000980,1,Entire home/apt,Queens,869,89.40563353
25001533,1,Entire home/apt,Brooklyn,157,243.2612113
25002085,1,Private room,Queens,661,66.15225123
25002637,1,Private room,Manhattan,857,57.10280954
25003189,1,Private room,Brooklyn,630,97.72280159
25003742,1,Entire home/apt,Bronx,1184,46.67831378
25004294,1,Private room,Brooklyn,467,99.17278569
25004846,1,Private room,Manhattan,97,317.7273741
25005951,1,Private room,Manhattan,415,134.5228674
25006503,1,Shared room,Queens,1183,0.0
25007056,4,Entire home/apt,Brooklyn,1185,69.76928714
25007608,1,Entire home/apt,Queens,685,107.248749
25008712,1,Private room,Brooklyn,761,66.91346302
25009265,1,Entire home/apt,Manhattan,1061,28.41659515
25009817,1,Private room,Brooklyn,662,98.43952311
25010369,1,Shared room,Queens,1051,0.693214073
25010922,1,Private room,Queens,743,79.61298992
25011474,1,Private room,Brooklyn,979,21.70690384
25012026,1,Private room,Brooklyn,781,51.89615877
25013131,1,Entire home/apt,Manhattan,371,134.8022082
25014235,3,Entire home/apt,Brooklyn,530,83.33183102
25014788,2,Entire home/apt,Queens,979,101.7067071
25015340,1,Shared room,Queens,105,207.5110711
25015892,2,Entire home/apt,Manhattan,221,215.684572
25016445,4,Entire home/apt,Brooklyn,1151,42.16841415
25016997,1,Entire home/apt,Manhattan,371,141.9785945
25017549,1,Private room,Manhattan,902,31.24970339
25018102,1,Entire home/apt,Manhattan,245,161.6583366
25018654,1,Private room,Manhattan,488,90.44685661
25019206,1,Entire home/apt,Manhattan,281,196.1283151
25020863,1,Entire home/apt,Manhattan,395,119.3425445
25021415,1,Private room,Brooklyn,633,80.40450928
25021968,1,Entire home/apt,Manhattan,562,75.83313193
25022520,2,Entire home/apt,Brooklyn,640,96.40171183
25023072,1,Entire home/apt,Manhattan,141,287.9695218
25023625,1,Entire home/apt,Brooklyn,66,362.0
25024177,1,Private room,Brooklyn,278,122.9198113
25024729,1,Private room,Manhattan,294,149.3806057
25025281,1,Private room,Brooklyn,1126,39.9900907
25025834,1,Private room,Brooklyn,233,102.9017877
25026386,1,Private room,Brooklyn,102,268.3133038
25026938,2,Entire home/apt,Brooklyn,962,106.6113116
25028043,1,Entire home/apt,Manhattan,173,265.676955
25028595,1,Private room,Staten Island,1051,31.7098558
25029148,3,Entire home/apt,Brooklyn,790,61.40525064
25029700,1,Private room,Brooklyn,772,80.0804395
25030252,1,Private room,Brooklyn,953,11.49089187
25030804,1,Private room,Manhattan,666,111.0233569
25031357,1,Entire home/apt,Manhattan,840,101.4162759
25031909,3,Entire home/apt,Manhattan,566,84.03101819
25033566,4,Entire home/apt,Queens,824,70.1642388
25034118,1,Shared room,Manhattan,137,184.3290893
25034671,1,Shared room,Manhattan,739,49.02596219
25035223,1,Shared room,Manhattan,570,111.7715931
25035775,1,Shared room,Manhattan,911,0.0
25036880,2,Entire home/apt,Brooklyn,269,157.8326817
25037432,1,Entire home/apt,Manhattan,147,323.6662587
25037984,1,Private room,Manhattan,267,160.3332793
25038537,3,Entire home/apt,Manhattan,1179,50.81568508
25039641,2,Entire home/apt,Manhattan,648,150.2486643
25040194,1,Private room,Manhattan,551,73.04803853
25040746,1,Entire home/apt,Manhattan,486,119.9828295
25041298,1,Entire home/apt,Manhattan,184,224.5855059
25041850,1,Entire home/apt,Manhattan,795,88.84270115
25042403,3,Entire home/apt,Manhattan,646,145.6596931
25042955,1,Entire home/apt,Manhattan,367,158.938646
25043507,1,Entire home/apt,Manhattan,115,315.9189819
25044612,3,Entire home/apt,Manhattan,668,93.22330216
25045164,1,Entire home/apt,Manhattan,514,117.5466013
25045717,1,Entire home/apt,Brooklyn,90,363.0
25046269,1,Entire home/apt,Queens,260,176.4499768
25046821,1,Entire home/apt,Manhattan,724,88.13531395
25047373,1,Private room,Queens,976,43.50108315
25047926,2,Entire home/apt,Manhattan,558,100.5894235
25048478,1,Private room,Brooklyn,72,362.0
25049030,1,Entire home/apt,Manhattan,426,150.8280867
25049583,2,Entire home/apt,Manhattan,157,299.4694001
25050135,4,Entire home/apt,Brooklyn,1126,58.12195708
25050687,1,Entire home/apt,Manhattan,614,147.5789681
25051240,2,Entire home/apt,Manhattan,587,155.6793641
25051792,1,Entire home/apt,Manhattan,653,74.08268078
25052344,1,Shared room,Queens,495,59.58564719
25052896,1,Private room,Brooklyn,1029,61.31869137
25053449,1,Private room,Brooklyn,1133,15.04880327
25054553,1,Private room,Brooklyn,625,72.68748194
25055106,1,Private room,Queens,774,58.00762872
25056210,1,Private room,Brooklyn,354,80.18222983
25056763,1,Private room,Manhattan,980,45.92064699
25057315,1,Entire home/apt,Manhattan,611,89.30380571
25057867,2,Entire home/apt,Manhattan,508,151.2646459
25058419,1,Entire home/apt,Brooklyn,721,113.815214
25058972,1,Entire home/apt,Manhattan,926,103.1262809
25059524,3,Entire home/apt,Manhattan,881,61.23605463
25060629,1,Entire home/apt,Manhattan,896,82.17684932
25061181,1,Private room,Manhattan,1099,29.75346191
25061733,2,Entire home/apt,Manhattan,134,318.3311656
25062286,1,Private room,Bronx,784,28.55246332
25062838,1,Entire home/apt,Manhattan,211,263.1992378
25063942,1,Entire home/apt,Brooklyn,580,96.49310652
25064495,1,Entire home/apt,Manhattan,272,147.8870203
25065047,1,Entire home/apt,Brooklyn,1078,81.91360438
25065599,1,Private room,Manhattan,56,362.0
25066152,2,Entire home/apt,Brooklyn,584,98.15051945
25066704,1,Private room,Brooklyn,720,54.32654816
25067256,1,Private room,Brooklyn,1167,27.77629035
25067809,3,Entire home/apt,Manhattan,1107,73.81688092
25068361,1,Entire home/apt,Brooklyn,404,133.548521
25068913,1,Private room,Manhattan,990,29.08648098
25069465,2,Entire home/apt,Manhattan,840,51.46856846
25070018,1,Entire home/apt,Brooklyn,791,74.17924475
25070570,1,Entire home/apt,Manhattan,1008,42.28430543
25071122,2,Entire home/apt,Manhattan,1023,29.18533101
25071675,1,Entire home/apt,Manhattan,494,120.9968175
25072227,1,Entire home/apt,Manhattan,140,312.6549794
25072779,1,Entire home/apt,Manhattan,1175,47.77177838
25073332,2,Entire home/apt,Manhattan,884,78.36796504
25075541,1,Private room,Queens,803,29.02252283
25076093,1,Private room,Brooklyn,426,107.5912636
25076645,1,Private room,Brooklyn,764,43.87324668
25077198,1,Entire home/apt,Brooklyn,155,207.2974646
25077750,2,Entire home/apt,Manhattan,755,50.78626941
25078302,4,Entire home/apt,Brooklyn,925,99.0242174
25078855,3,Entire home/apt,Queens,834,98.34051338
25079959,4,Entire home/apt,Brooklyn,934,53.41484874
25080511,1,Private room,Queens,661,94.02232299
25081064,1,Private room,Manhattan,520,81.4697479
25081616,1,Private room,Manhattan,475,76.64174461
25082721,1,Entire home/apt,Manhattan,607,65.64774458
25083273,1,Entire home/apt,Brooklyn,467,172.8138773
25083825,1,Private room,Queens,478,95.10529522
25084378,1,Private room,Bronx,654,55.12779025
25084930,1,Private room,Manhattan,84,363.0
25085482,1,Shared room,Queens,71,273.205398
25086034,1,Private room,Brooklyn,968,44.28296897
25086587,3,Entire home/apt,Manhattan,1052,62.93528098
25087139,1,Private room,Brooklyn,665,91.96501913
25087691,2,Entire home/apt,Brooklyn,1198,37.63817821
25088244,1,Shared room,Queens,95,226.5856288
25088796,1,Entire home/apt,Queens,392,85.17512414
25089348,1,Entire home/apt,Manhattan,106,365.0
25089901,1,Private room,Brooklyn,175,163.7525685
25090453,1,Private room,Queens,849,44.45646918
25091557,3,Entire home/apt,Staten Island,624,65.77522031
25092110,1,Private room,Brooklyn,115,278.4920914
25092662,1,Private room,Bronx,1033,26.20425198
25093214,2,Entire home/apt,Manhattan,288,202.1476665
25093767,1,Entire home/apt,Brooklyn,377,121.730392
25094319,1,Private room,Brooklyn,195,176.5842655
25094871,1,Shared room,Queens,1053,26.79739325
25095424,1,Entire home/apt,Queens,68,365.0
25095976,1,Private room,Manhattan,694,75.12897636
25097080,1,Entire home/apt,Manhattan,346,112.1688815
25097633,2,Entire home/apt,Brooklyn,796,40.37005129
25098185,2,Entire home/apt,Manhattan,550,185.2537811
25099290,1,Entire home/apt,Queens,321,125.7733629
25099842,1,Shared room,Manhattan,464,29.90506146
25100394,1,Private room,Brooklyn,694,72.29748536
25100947,1,Entire home/apt,Manhattan,361,134.0631071
25102603,2,Entire home/apt,Manhattan,1188,44.12711237
25103708,1,Entire home/apt,Manhattan,213,242.7246671
25104260,1,Private room,Manhattan,381,114.7723552
25104813,1,Entire home/apt,Manhattan,397,119.4919882
25105365,1,Entire home/apt,Queens,385,122.7004252
25105917,2,Entire home/apt,Manhattan,763,114.6781903
25106470,1,Private room,Brooklyn,800,48.2706151
25107022,1,Private room,Queens,743,71.50475097
25107574,1,Private room,Manhattan,1106,57.66739575
25108126,2,Entire home/apt,Queens,788,82.55207061
25108679,1,Entire home/apt,Manhattan,1071,26.2545981
25109231,1,Private room,Brooklyn,114,249.9933812
25109783,3,Entire home/apt,Queens,925,68.0966587
25110336,1,Entire home/apt,Brooklyn,1008,69.04004438
25111440,2,Entire home/apt,Manhattan,946,92.3310748
25111993,1,Shared room,Manhattan,544,64.73788987
25113097,1,Private room,Manhattan,810,45.29645958
25113649,1,Entire home/apt,Manhattan,138,324.3358942
25114202,1,Private room,Queens,1042,0.0
25114754,1,Private room,Brooklyn,791,49.46189824
25115306,1,Private room,Queens,196,139.2107096
25115859,1,Private room,Brooklyn,440,70.92471959
25116411,2,Entire home/apt,Bronx,141,188.9134573
25116963,3,Entire home/apt,Manhattan,540,121.6344933
25117516,1,Entire home/apt,Manhattan,679,113.3956482
25118068,3,Entire home/apt,Manhattan,714,155.0964333
25118620,2,Entire home/apt,Bronx,593,50.79119936
25119172,1,Private room,Queens,751,56.93409953
25119725,1,Entire home/apt,Queens,105,362.0
25120277,2,Entire home/apt,Queens,723,100.2980304
25120829,1,Private room,Brooklyn,1027,22.7226394
25121382,4,Entire home/apt,Brooklyn,914,98.70825671
25121934,1,Entire home/apt,Brooklyn,120,298.9701823
25122486,1,Entire home/apt,Manhattan,1098,84.13946177
25123039,1,Private room,Queens,98,265.052088
25124143,3,Entire home/apt,Manhattan,1156,91.76260239
25124695,1,Private room,Manhattan,425,88.21587791
25125248,1,Entire home/apt,Queens,1072,88.59867263
25125800,2,Entire home/apt,Manhattan,494,132.1449824
25126352,1,Private room,Manhattan,768,56.75188908
25126905,1,Private room,Brooklyn,255,124.2732431
25127457,1,Entire home/apt,Brooklyn,188,225.2676322
25128009,2,Entire home/apt,Manhattan,545,95.18533202
25128562,1,Private room,Bronx,874,33.0221308
25129114,2,Entire home/apt,Bronx,781,54.44180247
25129666,1,Private room,Brooklyn,751,51.63666997
25130218,3,Entire home/apt,Staten Island,770,58.13195122
25131323,1,Shared room,Manhattan,363,30.19829807
25131875,1,Entire home/apt,Brooklyn,1178,77.55761103
25132428,1,Entire home/apt,Manhattan,224,230.8966058
25132980,1,Private room,Brooklyn,116,242.0268907
25133532,1,Private room,Brooklyn,133,234.2571119
25134085,1,Shared room,Brooklyn,1175,26.29932572
25135741,1,Shared room,Manhattan,756,21.78696903
25136294,1,Shared room,Manhattan,889,20.81903185
25137398,1,Entire home/apt,Manhattan,1190,22.37748371
25137951,1,Private room,Queens,956,51.63785077
25138503,1,Shared room,Brooklyn,1096,0.0
25139608,1,Entire home/apt,Brooklyn,126,324.5368306
25140160,2,Entire home/apt,Brooklyn,503,115.8310944
25140712,2,Entire home/apt,Brooklyn,539,132.7963441
25141264,1,Private room,Brooklyn,702,59.61309386
25141817,1,Private room,Manhattan,815,54.28493182
25142369,1,Private room,Manhattan,761,100.6377083
25142921,2,Entire home/apt,Manhattan,690,167.2332064
25143474,1,Private room,Manhattan,609,114.1389358
25144026,1,Private room,Manhattan,534,55.7687439
25144578,1,Entire home/apt,Manhattan,629,127.5018846
25145131,1,Private room,Brooklyn,513,91.12751469
25145683,1,Private room,Manhattan,274,133.4673501
25146235,1,Private room,Manhattan,973,78.40714619
25146787,2,Entire home/apt,Manhattan,979,98.63713969
25147340,1,Private room,Queens,127,293.0429384
25147892,1,Entire home/apt,Brooklyn,162,256.3215084
25148444,1,Private room,Manhattan,794,49.11813526
25148997,1,Private room,Manhattan,247,174.0968043
25150101,1,Private room,Manhattan,855,90.02261215
25150654,1,Private room,Manhattan,326,119.3224996
25151206,1,Private room,Manhattan,421,90.51492631
25151758,1,Private room,Manhattan,340,95.05655315
25152310,1,Entire home/apt,Manhattan,1171,79.0424705
25152863,2,Entire home/apt,Manhattan,1046,99.76459041
25153415,1,Entire home/apt,Manhattan,788,100.6715328
25153967,4,Entire home/apt,Brooklyn,959,85.978657
25154520,1,Private room,Manhattan,671,110.307816
